URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
http://dbpedia.org/resource/Sisu_SA-240,Sisu SA-240,Sisu SA-240 is a heavy off-road lorry made by the Finnish heavy vehicle manufacturer Oy Sisu-Auto Ab from 1984 until 1991. The six-wheel drive lorry with payload of 12 000 kg was developed for pulling of heavy cannons of the Finnish Defence Forces.,{Finland|Hämeenlinna},{http://dbpedia.org/resource/Finland|http://dbpedia.org/resource/H%C3%A4meenlinna},NULL,NULL,NULL,NULL,Off-road vehicle,http://dbpedia.org/resource/Off-road_vehicle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.1,NULL,NULL,7.8,Sisu Auto,http://dbpedia.org/resource/Sisu_Auto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0240-01-01T00:00:00+02:00,NULL,0240-01-01T00:00:00+02:00,Sisu SA-150,http://dbpedia.org/resource/Sisu_SA-150,NULL,NULL,NULL,NULL,200px-Raskas_Sisu_(Rasi).jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Raskas_Sisu_(Rasi).jpg/200px-Raskas_Sisu_(Rasi).jpg,ZF 8F1R torque converter,NULL,NULL,NULL,NULL,1e+07,NULL,2.5,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Raskas_Sisu_(Rasi).jpg,http://upload.wikimedia.org/wikipedia/commons/1/17/Raskas_Sisu_(Rasi).jpg,{Raskas Masi Rasi|Sisu SA-240 and SA-241}
http://dbpedia.org/resource/Vauxhall_Cadet,Vauxhall Cadet,Vauxhall Cadet VY is a 5-seater 6-light 17 h.p. saloon car. It was an entirely new model announced by Vauxhall on 6 October 1930. The first Vauxhall priced below £300 it was intended to supplement the existing 24 h.p. 20/60 thereafter to be known as the Vauxhall Eighty. When exported it was usually supplied with a 27 h.p. engine and named VX. The first truly new Vauxhall since General Motors' purchase of the business in 1925 it was an American style car with certain local amendments.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Vauxhall_Cadet__1|Vauxhall_Cadet__2},{http://dbpedia.org/resource/Vauxhall_Cadet__1|http://dbpedia.org/resource/Vauxhall_Cadet__2},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,Vauxhall Motors,http://dbpedia.org/resource/Vauxhall_Motors,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1933-01-01T00:00:00+02:00,NULL,0009-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Vauxhall_Cadet_Cabriolet_1932_704_3797420601.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Vauxhall_Cadet_Cabriolet_1932_704_3797420601.jpg/200px-Vauxhall_Cadet_Cabriolet_1932_704_3797420601.jpg,{open propellor shaft with Hardy-Spicer universals and final drive through a spiral bevel gear|Single dry-plate clutch three forward speed gearbox synchromesh on 2 and 3 from end 1931},NULL,NULL,NULL,NULL,NULL,2.7178,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Vauxhall_Cadet_Cabriolet_1932_704_3797420601.jpg,http://upload.wikimedia.org/wikipedia/commons/e/ea/Vauxhall_Cadet_Cabriolet_1932_704_3797420601.jpg,Vauxhall Cadet VY and export VX
http://dbpedia.org/resource/Mercedes-Benz_170S,Mercedes-Benz 170S,The Mercedes-Benz 170 S was a luxury four cylinder passenger car which shared its (from 1950 1767cc) engine block with the manufacturer’s 170V. The car appeared in May 1949 initially sharing the works number of the 170V “W136”. It was the first Mercedes-Benz to carry in its name the suffix “S” which denoted a superior level of comfort and quality: the 170S was targeted firmly at successful business owners and company directors.,{Argentina|Germany|Stuttgart},{http://dbpedia.org/resource/Argentina|http://dbpedia.org/resource/Germany|http://dbpedia.org/resource/Stuttgart},NULL,NULL,{Convertible|Sedan (automobile)},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Sedan_(automobile)},Mid-size car,http://dbpedia.org/resource/Mid-size_car,NULL,NULL,NULL,NULL,Mercedes-Benz_170S__1,http://dbpedia.org/resource/Mercedes-Benz_170S__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",4.455,Mercedes-Benz,http://dbpedia.org/resource/Mercedes-Benz,NULL,NULL,NULL,NULL,Mercedes-Benz W136,http://dbpedia.org/resource/Mercedes-Benz_W136,NULL,0170-01-01T00:00:00+02:00,NULL,0170-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-MercedesBenzkenn170.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/MercedesBenzkenn170.jpg/200px-MercedesBenzkenn170.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.845,1.584,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,MercedesBenzkenn170.jpg,http://upload.wikimedia.org/wikipedia/commons/f/f6/MercedesBenzkenn170.jpg,{Mercedes-Benz 170S|Mercedes-Benz 170S (W136)|Mercedes-Benz 170S-V/170S-D (W136)|Mercedes-Benz 170Sb/170DS (W191)}
http://dbpedia.org/resource/Sisu_KB-112,Sisu KB-112,Sisu KB-112 is a three-axle lorry made by the Finnish heavy vehicle manufacturer Suomen Autoteollisuus (SAT) in 1962–1969. The vehicle was equipped with a technically advanced tiltable cabin. Its two-axle variant is KB-117 which was produced 1964–1969. Both versions were only produced small numbers.,{Finland|Karis},{http://dbpedia.org/resource/Finland|http://dbpedia.org/resource/Karis},NULL,NULL,Cab over,http://dbpedia.org/resource/Cab_over,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sisu Auto,http://dbpedia.org/resource/Sisu_Auto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0112-01-01T00:00:00+02:00,NULL,0112-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Sisu_KB-117.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Sisu_KB-117.jpg/200px-Sisu_KB-117.jpg,ZF 6-speed non-synchronised,NULL,NULL,NULL,NULL,NULL,-0.112,2.5,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Sisu_KB-117.jpg,http://upload.wikimedia.org/wikipedia/commons/a/a7/Sisu_KB-117.jpg,{Jyry-Sisu|Sisu KB-112 and KB-117}
http://dbpedia.org/resource/Chevrolet_Series_AA_Capitol,Chevrolet Series AA Capitol,The Chevrolet Series AA Capitol (or Chevrolet Capitol) is an American vehicle manufactured by General Motors' Chevrolet division in 1927. Launched in the year Ford changed from the Model T to the Model A Chevrolet sold 678540 Series AA cars and would help Chevrolet challenge Ford’s dominance in the market.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_AA_Capitol__1,http://dbpedia.org/resource/Chevrolet_Series_AA_Capitol__1,NULL,NULL,NULL,NULL,NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1927-01-01T00:00:00+02:00,1927-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Superior,http://dbpedia.org/resource/Chevrolet_Superior,NULL,0678-01-01T00:00:00+02:00,NULL,0678-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Series AB National,http://dbpedia.org/resource/Chevrolet_Series_AB_National,200px-1927_Chevrolet_Capitol_AA_Touring_BGC77.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/1927_Chevrolet_Capitol_AA_Touring_BGC77.jpg/200px-1927_Chevrolet_Capitol_AA_Touring_BGC77.jpg,3-speed manual,NULL,NULL,NULL,NULL,NULL,2.6162,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1927_Chevrolet_Capitol_AA_Touring_BGC77.jpg,http://upload.wikimedia.org/wikipedia/commons/b/b3/1927_Chevrolet_Capitol_AA_Touring_BGC77.jpg,Chevrolet Series AA Capitol
http://dbpedia.org/resource/Chevrolet_Series_AB_National,Chevrolet Series AB National,The Chevrolet Series AB National (or Chevrolet National) is an American vehicle manufactured by General Motors' Chevrolet division in 1928 to replace the 1927 Series AA Capitol. Over three-quaters of a million Series ABs were manufactured in a variety of body styles.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_AB_National__1,http://dbpedia.org/resource/Chevrolet_Series_AB_National__1,NULL,NULL,NULL,NULL,NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1928-01-01T00:00:00+02:00,1928-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series AA Capitol,http://dbpedia.org/resource/Chevrolet_Series_AA_Capitol,NULL,0785-01-01T00:00:00+02:00,NULL,0785-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Series AC International,http://dbpedia.org/resource/Chevrolet_Series_AC_International,200px-Chevrolet_Coupe_Typ_AB_BW_2011-09-03_13-54-37.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Chevrolet_Coupe_Typ_AB_BW_2011-09-03_13-54-37.JPG/200px-Chevrolet_Coupe_Typ_AB_BW_2011-09-03_13-54-37.JPG,3-speed manual,NULL,NULL,NULL,NULL,NULL,2.7178,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Chevrolet_Coupe_Typ_AB_BW_2011-09-03_13-54-37.JPG,http://upload.wikimedia.org/wikipedia/commons/a/a6/Chevrolet_Coupe_Typ_AB_BW_2011-09-03_13-54-37.JPG,Chevrolet Series AB National
http://dbpedia.org/resource/Chevrolet_Series_AC_International,Chevrolet Series AC International,The Chevrolet Series AC International is an American vehicle manufactured by General Motors' Chevrolet division in 1929 to replace the 1928 Series AB National. Nearly 85000 Series ACs were manufactured in a range of ten body styles. The Series AC was the first six-cylinder engine from Chevrolet since 1915 and was advertised as A Six in the price range of the Four and was only $10 more than the outgoing four-cylinder Series AB.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_AC_International__1,http://dbpedia.org/resource/Chevrolet_Series_AC_International__1,NULL,NULL,NULL,NULL,NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1929-01-01T00:00:00+02:00,1929-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series AB National,http://dbpedia.org/resource/Chevrolet_Series_AB_National,NULL,0847-01-01T00:00:00+02:00,NULL,0847-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Series AD Universal,http://dbpedia.org/resource/Chevrolet_Series_AD_Universal,200px-1929_Chevrolet_International_AC_Coupe.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/1929_Chevrolet_International_AC_Coupe.jpg/200px-1929_Chevrolet_International_AC_Coupe.jpg,3-speed manual,NULL,NULL,NULL,NULL,NULL,2.7178,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1929_Chevrolet_International_AC_Coupe.jpg,http://upload.wikimedia.org/wikipedia/commons/7/76/1929_Chevrolet_International_AC_Coupe.jpg,Chevrolet Series AC International
http://dbpedia.org/resource/Chevrolet_Series_AE_Independence,Chevrolet Series AE Independence,The Chevrolet Series AE Independence (or Chevrolet Independence) is an American vehicle manufactured by General Motors' Chevrolet division in 1931 to replace the 1930 Series AD Universal. Production slipped by about eight percent to 619554 cars as the Great Depression continued but as Ford's output plummeted by nearly two-thirds Chevrolet reclaimed first place in the American car sales table.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_AE_Independence__1,http://dbpedia.org/resource/Chevrolet_Series_AE_Independence__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1931-01-01T00:00:00+02:00,1931-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series AD Universal,http://dbpedia.org/resource/Chevrolet_Series_AD_Universal,NULL,0619-01-01T00:00:00+02:00,NULL,0619-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Series BA Confederate,http://dbpedia.org/resource/Chevrolet_Series_BA_Confederate,200px-1931_Chevrolet_Independence_AE_Special_Sedan_KHZ.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/12/1931_Chevrolet_Independence_AE_Special_Sedan_KHZ.jpg/200px-1931_Chevrolet_Independence_AE_Special_Sedan_KHZ.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.7686,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1931_Chevrolet_Independence_AE_Special_Sedan_KHZ.jpg,http://upload.wikimedia.org/wikipedia/commons/1/12/1931_Chevrolet_Independence_AE_Special_Sedan_KHZ.jpg,Chevrolet Series AE Independence
http://dbpedia.org/resource/Chevrolet_Series_BA_Confederate,Chevrolet Series BA Confederate,The Chevrolet Series BA Confederate (or Chevrolet Confederate) is an American vehicle manufactured by General Motors' Chevrolet division in 1932 to replace the 1931 Series AE Independence. Production slipped significantly from over 600000 cars to 313395 as the Great Depression continued but was still sufficient for Chevrolet to retain first place in the American car sales table.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_BA_Confederate__1,http://dbpedia.org/resource/Chevrolet_Series_BA_Confederate__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1932-01-01T00:00:00+02:00,1932-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series AE Independence,http://dbpedia.org/resource/Chevrolet_Series_AE_Independence,NULL,0313-01-01T00:00:00+02:00,NULL,0313-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,{Chevrolet Eagle|Chevrolet Standard Six},{http://dbpedia.org/resource/Chevrolet_Eagle|http://dbpedia.org/resource/Chevrolet_Standard_Six},200px-1932_Chevrolet_Confederate_BA_4-Door_Sedan_OKP156.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/1932_Chevrolet_Confederate_BA_4-Door_Sedan_OKP156.jpg/200px-1932_Chevrolet_Confederate_BA_4-Door_Sedan_OKP156.jpg,3-speed manual,NULL,NULL,NULL,NULL,NULL,2.7686,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1932_Chevrolet_Confederate_BA_4-Door_Sedan_OKP156.jpg,http://upload.wikimedia.org/wikipedia/commons/1/10/1932_Chevrolet_Confederate_BA_4-Door_Sedan_OKP156.jpg,Chevrolet Series BA Confederate
http://dbpedia.org/resource/Chevrolet_Eagle,Chevrolet Eagle,The Chevrolet Eagle (Series CA) is an American vehicle manufactured by Chevrolet in 1933 to replace the 1932 Series BA Confederate. The Eagle was joined by the cheaper Mercury later in 1933 to provide Chevrolet with two-car range and the first time in ten years they manufactured two models on different wheelbases.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Eagle__1,http://dbpedia.org/resource/Chevrolet_Eagle__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1933-01-01T00:00:00+02:00,1933-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series BA Confederate,http://dbpedia.org/resource/Chevrolet_Series_BA_Confederate,NULL,0450-01-01T00:00:00+02:00,NULL,0450-01-01T00:00:00+02:00,Chevrolet Standard Six,http://dbpedia.org/resource/Chevrolet_Standard_Six,NULL,NULL,{Chevrolet Master|Chevrolet_Standard},{http://dbpedia.org/resource/Chevrolet_Master|http://dbpedia.org/resource/Chevrolet_Standard},200px-1933_Chevrolet_Coach_1933.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/1933_Chevrolet_Coach_1933.jpg/200px-1933_Chevrolet_Coach_1933.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.794,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1933_Chevrolet_Coach_1933.jpg,http://upload.wikimedia.org/wikipedia/commons/8/89/1933_Chevrolet_Coach_1933.jpg,{Chevrolet Eagle|Series CA}
http://dbpedia.org/resource/Chevrolet_Master,Chevrolet Master,The Chevrolet Master and Master Deluxe are American passenger vehicles manufactured by Chevrolet between 1934 and 1942 to replace the 1933 Eagle. It was the more expensive model in the Chevrolet range at this time with the Mercury and Standard providing a cheaper and smaller range between 1933 to 1937. From 1940 a more expensive version based on the Master Deluxe was launched called the Special Deluxe.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Master__1,http://dbpedia.org/resource/Chevrolet_Master__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1942-01-01T00:00:00+02:00,1934-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Eagle,http://dbpedia.org/resource/Chevrolet_Eagle,NULL,0450-01-01T00:00:00+02:00,NULL,0450-01-01T00:00:00+02:00,Chevrolet Standard Six,http://dbpedia.org/resource/Chevrolet_Standard_Six,NULL,NULL,NULL,NULL,200px-1937_Chevrolet_Master_Coupe_NWR786.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/1937_Chevrolet_Master_Coupe_NWR786.jpg/200px-1937_Chevrolet_Master_Coupe_NWR786.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.8448,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1937_Chevrolet_Master_Coupe_NWR786.jpg,http://upload.wikimedia.org/wikipedia/commons/d/d3/1937_Chevrolet_Master_Coupe_NWR786.jpg,{Series DA (1934) Series EA and ED (1935)Series FA and FD (1936)Series GA and BB (1937)Series HA and HB (1938)Series JA (1939)|Chevrolet Master and Master Deluxe}
http://dbpedia.org/resource/Chevrolet_Series_M,Chevrolet Series M,The Chevrolet Series M Copper-Cooled is an American two-door car manufactured by General Motors' Chevrolet division in 1923. THe Series M was launched at the New York Auto show in January 1923 as a cheaper alternative to the Chevrolet Superior the Series M was powered by a new air-cooled engine that was to prove unreliable and the car was to be short-lived.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_M__1,http://dbpedia.org/resource/Chevrolet_Series_M__1,NULL,NULL,NULL,NULL,NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1923-01-01T00:00:00+02:00,1923-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series 490,http://dbpedia.org/resource/Chevrolet_Series_490,NULL,0759-01-01T00:00:00+02:00,NULL,0759-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,771120.0,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,{Chevrolet Series M|Copper-Cooled}
http://dbpedia.org/resource/Chevrolet_Series_FB,Chevrolet Series FB,The Chevrolet Series FB (or Chevrolet FB) is an American vehicle manufactured by General Motors' Chevrolet division from 1919 to 1922. It was a slightly larger replacement to the 1918 Series FA sitting on a wheelbase of 110 in compared to 108 in . It was replaced by the 1923 Chevrolet Superior. The FB was the largest model in the Chevrolet range at the time following the demise of the V8 Series D and complimented the smaller Chevrolet Series 490.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_FB__1,http://dbpedia.org/resource/Chevrolet_Series_FB__1,NULL,NULL,NULL,NULL,NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1922-01-01T00:00:00+02:00,1919-01-01T00:00:00+02:00,NULL,NULL,Chevrolet_Series_FA,http://dbpedia.org/resource/Chevrolet_Series_FA,NULL,0015-01-01T00:00:00+02:00,NULL,0015-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Superior,http://dbpedia.org/resource/Chevrolet_Superior,NULL,NULL,3-speed manual,NULL,NULL,NULL,NULL,NULL,2.794,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,{Chevrolet Series FB|Royal Mail (Roadster)Baby Grand (Touring)}
http://dbpedia.org/resource/Volkswagen_CrossBlue,Volkswagen CrossBlue,The Volkswagen CrossBlue is a concept diesel hybrid-electric midsize SUV that slots between the less expensive Volkswagen Tiguan and the more expensive Volkswagen Touareg. It is meant to replace the slow selling Volkswagen Routan minivan and is meant to be sold exclusively in the American and Canadian markets however Volkswagen of Australia is currently trying to convince Volkswagen executives to have the concept appear in Australian Auto Shows.,NULL,NULL,NULL,NULL,Sport utility vehicle,http://dbpedia.org/resource/Sport_utility_vehicle,Sport utility vehicle,http://dbpedia.org/resource/Sport_utility_vehicle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.0182,{Front-engine design|Front-wheel drive},{http://dbpedia.org/resource/Front-engine_design|http://dbpedia.org/resource/Front-wheel_drive},126.67,Volkswagen,http://dbpedia.org/resource/Volkswagen,NULL,2015-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,2015-01-01T00:00:00+02:00,NULL,2015-01-01T00:00:00+02:00,{Volkswagen Routan|Volkswagen Taigun},{http://dbpedia.org/resource/Volkswagen_Routan|http://dbpedia.org/resource/Volkswagen_Taigun},NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.692,51.181,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Volkswagen CrossBlue
